<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160822;00:00;13675.0000000;13918.0000000;13561.0000000;13855.0000000;549849
20160823;00:00;13843.0000000;14154.0000000;13790.0000000;14060.0000000;476345
20160824;00:00;14061.0000000;14147.0000000;13913.0000000;14032.0000000;516571
20160825;00:00;14038.0000000;14439.0000000;14038.0000000;14435.0000000;728045
20160826;00:00;14421.0000000;14645.0000000;14396.0000000;14490.0000000;902955
20160829;00:00;14493.0000000;14504.0000000;14321.0000000;14435.0000000;558637
20160830;00:00;14435.0000000;14600.0000000;14358.0000000;14386.0000000;535038
20160831;00:00;14384.0000000;14475.0000000;14323.0000000;14423.0000000;483944
20160901;00:00;14425.0000000;14548.0000000;14421.0000000;14548.0000000;483754
20160902;00:00;14537.0000000;14769.0000000;14432.0000000;14710.0000000;581998
20160905;00:00;14715.0000000;15044.0000000;14706.0000000;14963.0000000;626487
20160906;00:00;14966.0000000;15150.0000000;14952.0000000;15122.0000000;583097
20160907;00:00;15137.0000000;15549.0000000;15135.0000000;15520.0000000;778068
20160908;00:00;15522.0000000;15650.0000000;15300.0000000;15350.0000000;737196
20160909;00:00;15350.0000000;15350.0000000;15111.0000000;15111.0000000;447546
20160912;00:00;15460.0000000;15635.0000000;15276.0000000;15606.0000000;92560
20160913;00:00;15593.0000000;15593.0000000;15286.0000000;15359.0000000;110869
20160914;00:00;15361.0000000;15522.0000000;15298.0000000;15414.0000000;259021
20160915;00:00;15429.0000000;15441.0000000;15157.0000000;15337.0000000;627454
20160916;00:00;15337.0000000;15337.0000000;15090.0000000;15178.0000000;538167
20160919;00:00;15193.0000000;15344.0000000;15152.0000000;15156.0000000;440280
20160920;00:00;15157.0000000;15298.0000000;15046.0000000;15296.0000000;498524
20160921;00:00;15297.0000000;15547.0000000;15297.0000000;15547.0000000;557246
20160922;00:00;15547.0000000;15788.0000000;15498.0000000;15715.0000000;493170
20160923;00:00;15711.0000000;15711.0000000;15294.0000000;15329.0000000;671350
20160926;00:00;15317.0000000;15563.0000000;15123.0000000;15125.0000000;627725
20160927;00:00;15126.0000000;15266.0000000;15035.0000000;15120.0000000;504890
20160928;00:00;15120.0000000;15327.0000000;14976.0000000;15307.0000000;612952
20160929;00:00;15307.0000000;15370.0000000;14903.0000000;14930.0000000;618879
20160930;00:00;14929.0000000;15029.0000000;14747.0000000;14837.0000000;683430
20161003;00:00;14842.0000000;15218.0000000;14842.0000000;15170.0000000;491640
20161004;00:00;15172.0000000;15180.0000000;14903.0000000;15059.0000000;511002
20161005;00:00;15059.0000000;15210.0000000;14907.0000000;15062.0000000;518782
20161006;00:00;15067.0000000;15245.0000000;15027.0000000;15187.0000000;428104
20161007;00:00;15188.0000000;15324.0000000;15051.0000000;15148.0000000;535734
20161010;00:00;15155.0000000;15449.0000000;15095.0000000;15360.0000000;421891
20161011;00:00;15361.0000000;15519.0000000;15327.0000000;15374.0000000;480342
20161012;00:00;15381.0000000;15427.0000000;15152.0000000;15161.0000000;439073
20161013;00:00;15161.0000000;15161.0000000;14840.0000000;14925.0000000;469285
20161014;00:00;14931.0000000;15060.0000000;14874.0000000;14969.0000000;380022
20161017;00:00;14963.0000000;14964.0000000;14800.0000000;14900.0000000;406812
20161018;00:00;14915.0000000;15093.0000000;14915.0000000;15066.0000000;383992
20161019;00:00;15067.0000000;15168.0000000;15045.0000000;15070.0000000;326605
20161020;00:00;15081.0000000;15135.0000000;14956.0000000;15081.0000000;401318
20161021;00:00;15076.0000000;15249.0000000;14971.0000000;15189.0000000;317561
20161024;00:00;15175.0000000;15283.0000000;15111.0000000;15187.0000000;363794
20161025;00:00;15199.0000000;15459.0000000;15150.0000000;15348.0000000;439588
20161026;00:00;15325.0000000;15394.0000000;15185.0000000;15285.0000000;392754
20161027;00:00;15278.0000000;15372.0000000;15101.0000000;15120.0000000;402753
20161028;00:00;15119.0000000;15216.0000000;15015.0000000;15065.0000000;345032
20161031;00:00;15065.0000000;15089.0000000;14947.0000000;14996.0000000;289786
20161101;00:00;15007.0000000;15107.0000000;14643.0000000;14705.0000000;474310
20161102;00:00;14700.0000000;14748.0000000;14390.0000000;14491.0000000;540562
20161103;00:00;14490.0000000;14541.0000000;14296.0000000;14342.0000000;463781
20161107;00:00;14357.0000000;14658.0000000;14357.0000000;14580.0000000;379873
20161108;00:00;14594.0000000;14846.0000000;14526.0000000;14814.0000000;376744
20161109;00:00;14769.0000000;15368.0000000;14417.0000000;15314.0000000;982461
20161110;00:00;15330.0000000;15697.0000000;15323.0000000;15423.0000000;912684
20161111;00:00;15418.0000000;15501.0000000;15281.0000000;15380.0000000;541961
20161114;00:00;15394.0000000;15414.0000000;15055.0000000;15302.0000000;500876
20161115;00:00;15290.0000000;15375.0000000;15004.0000000;15244.0000000;606461
20161116;00:00;15259.0000000;15320.0000000;15048.0000000;15092.0000000;404054
20161117;00:00;15124.0000000;15225.0000000;15014.0000000;15144.0000000;412841
20161118;00:00;15129.0000000;15208.0000000;15081.0000000;15167.0000000;259795
20161121;00:00;15168.0000000;15470.0000000;15168.0000000;15430.0000000;300044
20161122;00:00;15435.0000000;15680.0000000;15435.0000000;15618.0000000;402281
20161123;00:00;15629.0000000;15678.0000000;15554.0000000;15667.0000000;247808
20161124;00:00;15662.0000000;16261.0000000;15631.0000000;16208.0000000;557944
20161125;00:00;16201.0000000;16429.0000000;15979.0000000;16128.0000000;562243
20161128;00:00;16100.0000000;16197.0000000;15926.0000000;15977.0000000;390052
20161129;00:00;15974.0000000;16156.0000000;15837.0000000;15900.0000000;404397
20161130;00:00;15910.0000000;16098.0000000;15851.0000000;15981.0000000;508746
20161201;00:00;15995.0000000;16072.0000000;15836.0000000;15859.0000000;379267
20161202;00:00;15871.0000000;16068.0000000;15774.0000000;16043.0000000;368638
20161205;00:00;16038.0000000;16390.0000000;15907.0000000;16220.0000000;454156
20161206;00:00;16228.0000000;16361.0000000;16010.0000000;16047.0000000;412597
20161207;00:00;16056.0000000;16197.0000000;15910.0000000;16149.0000000;416490
20161208;00:00;16149.0000000;17017.0000000;16118.0000000;16982.0000000;767766
20161209;00:00;16969.0000000;17460.0000000;16781.0000000;17099.0000000;552257
20161212;00:00;17466.0000000;18624.0000000;17466.0000000;17862.0000000;127520
20161213;00:00;17890.0000000;18230.0000000;17642.0000000;18180.0000000;137510
20161214;00:00;18150.0000000;18215.0000000;17590.0000000;17663.0000000;199312
20161215;00:00;17650.0000000;17974.0000000;17523.0000000;17923.0000000;488311
20161216;00:00;17927.0000000;18088.0000000;17713.0000000;17794.0000000;388731
20161219;00:00;17810.0000000;17980.0000000;17715.0000000;17755.0000000;295982
20161220;00:00;17759.0000000;18112.0000000;17684.0000000;17974.0000000;364234
20161221;00:00;17979.0000000;18399.0000000;17784.0000000;17810.0000000;616482
20161222;00:00;17811.0000000;17917.0000000;17380.0000000;17474.0000000;591028
20161223;00:00;17473.0000000;17639.0000000;17238.0000000;17538.0000000;474627
20161226;00:00;17539.0000000;17710.0000000;17423.0000000;17575.0000000;206175
20161227;00:00;17577.0000000;17850.0000000;17418.0000000;17751.0000000;291140
20161228;00:00;17732.0000000;17732.0000000;17326.0000000;17371.0000000;342061
20161229;00:00;17389.0000000;17596.0000000;17103.0000000;17509.0000000;381081
20161230;00:00;17504.0000000;17738.0000000;17405.0000000;17553.0000000;283244
20170103;00:00;17555.0000000;18519.0000000;17555.0000000;18114.0000000;421557
20170104;00:00;18114.0000000;18273.0000000;17761.0000000;17996.0000000;328001
20170105;00:00;18005.0000000;18071.0000000;17451.0000000;17574.0000000;276005
20170106;00:00;17572.0000000;17710.0000000;17274.0000000;17505.0000000;308517
20170109;00:00;17504.0000000;17574.0000000;17104.0000000;17204.0000000;366649
20170110;00:00;17191.0000000;17558.0000000;17057.0000000;17393.0000000;373134
20170111;00:00;17408.0000000;17626.0000000;17157.0000000;17377.0000000;485756
20170112;00:00;17376.0000000;17376.0000000;17081.0000000;17189.0000000;346166
20170113;00:00;17188.0000000;17329.0000000;16684.0000000;16850.0000000;582536
20170116;00:00;16835.0000000;16975.0000000;16695.0000000;16785.0000000;460474
20170117;00:00;16792.0000000;16920.0000000;16608.0000000;16826.0000000;463634
20170118;00:00;16840.0000000;17065.0000000;16700.0000000;16799.0000000;467230
20170119;00:00;16790.0000000;16971.0000000;16725.0000000;16831.0000000;373348
20170120;00:00;16844.0000000;17085.0000000;16803.0000000;16948.0000000;352729
20170123;00:00;16950.0000000;17010.0000000;16708.0000000;16977.0000000;335865
20170124;00:00;16990.0000000;17323.0000000;16980.0000000;17266.0000000;402259
20170125;00:00;17270.0000000;17378.0000000;17190.0000000;17234.0000000;404248
20170126;00:00;17240.0000000;17667.0000000;17129.0000000;17556.0000000;541108
20170127;00:00;17569.0000000;18128.0000000;17523.0000000;17995.0000000;530773
20170130;00:00;17991.0000000;18033.0000000;17642.0000000;17727.0000000;470742
20170131;00:00;17720.0000000;17749.0000000;17404.0000000;17470.0000000;463950
20170201;00:00;17485.0000000;17648.0000000;17387.0000000;17640.0000000;424358
20170202;00:00;17628.0000000;17730.0000000;17400.0000000;17485.0000000;412255
20170203;00:00;17498.0000000;17627.0000000;17421.0000000;17581.0000000;336788
20170206;00:00;17585.0000000;17696.0000000;17411.0000000;17505.0000000;336250
20170207;00:00;17514.0000000;17617.0000000;17341.0000000;17466.0000000;407600
20170208;00:00;17466.0000000;17496.0000000;17254.0000000;17400.0000000;374902
20170209;00:00;17401.0000000;17450.0000000;16957.0000000;17128.0000000;443522
20170210;00:00;17129.0000000;17224.0000000;16708.0000000;16750.0000000;511733
20170213;00:00;16761.0000000;16875.0000000;16507.0000000;16686.0000000;496967
20170214;00:00;16681.0000000;16686.0000000;16348.0000000;16355.0000000;390117
20170215;00:00;16364.0000000;16718.0000000;16142.0000000;16585.0000000;604250
20170216;00:00;16588.0000000;16798.0000000;16353.0000000;16715.0000000;496240
20170217;00:00;16730.0000000;16845.0000000;16572.0000000;16763.0000000;403189
20170220;00:00;16776.0000000;16795.0000000;16512.0000000;16651.0000000;406111
20170221;00:00;16650.0000000;16959.0000000;16606.0000000;16830.0000000;435781
20170222;00:00;16830.0000000;16934.0000000;16531.0000000;16743.0000000;474686
20170224;00:00;16740.0000000;16900.0000000;16602.0000000;16673.0000000;301974
20170227;00:00;16677.0000000;16767.0000000;16152.0000000;16203.0000000;399991
20170228;00:00;16206.0000000;16207.0000000;15651.0000000;15720.0000000;649500
20170301;00:00;15723.0000000;16187.0000000;15701.0000000;16123.0000000;585688
20170302;00:00;16127.0000000;16497.0000000;16095.0000000;16385.0000000;657034
20170303;00:00;16388.0000000;16565.0000000;16222.0000000;16490.0000000;436996
20170306;00:00;16483.0000000;16665.0000000;16239.0000000;16291.0000000;487927
20170307;00:00;16274.0000000;16307.0000000;15940.0000000;16133.0000000;459543
20170309;00:00;16132.0000000;16132.0000000;15564.0000000;15865.0000000;643826
20170310;00:00;15800.0000000;16150.0000000;15600.0000000;15739.0000000;40510
20170313;00:00;15740.0000000;16001.0000000;15640.0000000;15938.0000000;77758
20170314;00:00;15972.0000000;16085.0000000;15685.0000000;15827.0000000;150017
20170315;00:00;15827.0000000;15990.0000000;15626.0000000;15780.0000000;250795
20170316;00:00;15800.0000000;16050.0000000;15793.0000000;15948.0000000;407556
20170317;00:00;15937.0000000;16372.0000000;15860.0000000;16160.0000000;526470
20170320;00:00;16163.0000000;16470.0000000;16065.0000000;16401.0000000;454240
20170321;00:00;16423.0000000;16578.0000000;16208.0000000;16211.0000000;462635
20170322;00:00;16211.0000000;16335.0000000;15965.0000000;16330.0000000;461865
20170323;00:00;16334.0000000;16467.0000000;16180.0000000;16324.0000000;401237
20170324;00:00;16333.0000000;16607.0000000;16279.0000000;16472.0000000;390175
20170327;00:00;16472.0000000;16472.0000000;16065.0000000;16265.0000000;391658
20170328;00:00;16266.0000000;16386.0000000;16170.0000000;16328.0000000;380066
20170329;00:00;16336.0000000;16464.0000000;16200.0000000;16292.0000000;290917
20170330;00:00;16333.0000000;16400.0000000;16142.0000000;16400.0000000;313302
20170331;00:00;16377.0000000;16377.0000000;15876.0000000;15910.0000000;377674
20170403;00:00;15915.0000000;16255.0000000;15915.0000000;16082.0000000;435307
20170404;00:00;16073.0000000;16349.0000000;16003.0000000;16335.0000000;332896
20170405;00:00;16325.0000000;16776.0000000;16325.0000000;16684.0000000;471454
20170406;00:00;16656.0000000;16760.0000000;16563.0000000;16705.0000000;326558
20170407;00:00;16703.0000000;16703.0000000;15994.0000000;16067.0000000;566453
20170410;00:00;16064.0000000;16069.0000000;15357.0000000;15441.0000000;648552
20170411;00:00;15420.0000000;15757.0000000;15377.0000000;15560.0000000;573048
20170412;00:00;15563.0000000;15633.0000000;14881.0000000;14990.0000000;615548
20170413;00:00;14991.0000000;15228.0000000;14851.0000000;15077.0000000;766324
20170414;00:00;15060.0000000;15099.0000000;14678.0000000;14779.0000000;432855
20170417;00:00;14761.0000000;15370.0000000;14603.0000000;15355.0000000;790104
20170418;00:00;15342.0000000;15417.0000000;15057.0000000;15218.0000000;700085
20170419;00:00;15209.0000000;15398.0000000;15085.0000000;15142.0000000;504347
20170420;00:00;15151.0000000;15625.0000000;15062.0000000;15565.0000000;696728
20170421;00:00;15570.0000000;15765.0000000;15507.0000000;15670.0000000;545292
20170424;00:00;15672.0000000;16055.0000000;15672.0000000;15939.0000000;478933
20170425;00:00;15939.0000000;16077.0000000;15842.0000000;16019.0000000;382836
20170426;00:00;16019.0000000;16281.0000000;15850.0000000;16171.0000000;518447
20170427;00:00;16178.0000000;16247.0000000;16004.0000000;16178.0000000;489576
20170428;00:00;16178.0000000;16274.0000000;16051.0000000;16270.0000000;382388
20170502;00:00;16269.0000000;16490.0000000;16173.0000000;16315.0000000;422501
20170503;00:00;16319.0000000;16320.0000000;16007.0000000;16158.0000000;439854
20170504;00:00;16152.0000000;16380.0000000;16020.0000000;16176.0000000;491432
20170505;00:00;16167.0000000;16299.0000000;16039.0000000;16228.0000000;366571
20170510;00:00;16235.0000000;16730.0000000;16235.0000000;16643.0000000;430719
20170511;00:00;16657.0000000;16864.0000000;16500.0000000;16584.0000000;556396
20170512;00:00;16585.0000000;16633.0000000;16309.0000000;16358.0000000;427404
20170515;00:00;16370.0000000;16799.0000000;16370.0000000;16720.0000000;508708
20170516;00:00;16735.0000000;16825.0000000;16601.0000000;16650.0000000;362309
20170517;00:00;16650.0000000;16667.0000000;16402.0000000;16405.0000000;454371
20170518;00:00;16414.0000000;16506.0000000;16049.0000000;16343.0000000;567764
20170519;00:00;16327.0000000;16590.0000000;16162.0000000;16495.0000000;491512
20170522;00:00;16495.0000000;16608.0000000;16287.0000000;16376.0000000;435681
20170523;00:00;16364.0000000;16419.0000000;16113.0000000;16153.0000000;474154
20170524;00:00;16163.0000000;16384.0000000;15834.0000000;16195.0000000;577893
20170525;00:00;16199.0000000;16253.0000000;15807.0000000;15881.0000000;535418
20170526;00:00;15881.0000000;15935.0000000;15607.0000000;15688.0000000;453130
20170529;00:00;15687.0000000;15979.0000000;15630.0000000;15872.0000000;360904
20170530;00:00;15872.0000000;15899.0000000;15655.0000000;15730.0000000;342433
20170531;00:00;15721.0000000;15727.0000000;15050.0000000;15150.0000000;593989
20170601;00:00;15173.0000000;15200.0000000;14781.0000000;14825.0000000;415434
20170602;00:00;14856.0000000;15280.0000000;14710.0000000;15218.0000000;468475
20170605;00:00;15210.0000000;15407.0000000;14901.0000000;14940.0000000;456060
20170606;00:00;14940.0000000;15103.0000000;14726.0000000;14819.0000000;383864
20170607;00:00;14840.0000000;15021.0000000;14683.0000000;14776.0000000;460308
20170608;00:00;14779.0000000;14830.0000000;14313.0000000;14636.0000000;616639
20170609;00:00;14630.0000000;14868.0000000;14440.0000000;14521.0000000;491078
20170613;00:00;14536.0000000;14747.0000000;14500.0000000;14538.0000000;461901
20170614;00:00;14559.0000000;14584.0000000;14186.0000000;14200.0000000;465774
20170615;00:00;14600.0000000;14630.0000000;13954.0000000;14244.0000000;980269
20170616;00:00;14479.0000000;14631.0000000;14241.0000000;14515.0000000;556746
20170619;00:00;14528.0000000;14869.0000000;14483.0000000;14839.0000000;486560
20170620;00:00;14840.0000000;15057.0000000;14695.0000000;14820.0000000;639746
20170621;00:00;14801.0000000;14849.0000000;14526.0000000;14588.0000000;511245
20170622;00:00;14585.0000000;14910.0000000;14525.0000000;14751.0000000;542868
20170623;00:00;14752.0000000;14950.0000000;14702.0000000;14780.0000000;499710
20170626;00:00;14789.0000000;14991.0000000;14710.0000000;14838.0000000;462061
20170627;00:00;14815.0000000;15064.0000000;14668.0000000;14906.0000000;503735
20170628;00:00;14916.0000000;14988.0000000;14802.0000000;14918.0000000;435792
20170629;00:00;14918.0000000;15013.0000000;14500.0000000;14555.0000000;529015
20170630;00:00;14573.0000000;15039.0000000;14573.0000000;15015.0000000;614200
20170703;00:00;15001.0000000;15220.0000000;14929.0000000;15175.0000000;413632
20170704;00:00;15170.0000000;15298.0000000;15027.0000000;15217.0000000;407397
20170705;00:00;15219.0000000;15288.0000000;15086.0000000;15240.0000000;474928
20170706;00:00;15248.0000000;15410.0000000;15185.0000000;15298.0000000;467150
20170707;00:00;15280.0000000;15650.0000000;15200.0000000;15533.0000000;616945
20170710;00:00;15544.0000000;15850.0000000;15515.0000000;15840.0000000;567086
20170711;00:00;15840.0000000;16049.0000000;15775.0000000;16045.0000000;445590
